"usageclass","checkouttype","materialtype","checkoutyear","checkoutmonth","checkouts","title","creator","subjects","publisher","publicationyear"
"Digital","OverDrive","EBOOK","2020","5","1","Woodward and McTwee","Jonathan Fenske","Beginning Reader, Humor (Fiction), Juvenile Fiction","Penguin Group (USA), Inc.","2015"
"Digital","OverDrive","EBOOK","2020","5","6","Strung Out: One Last Hit and Other Lies That Nearly Killed Me","Erin Khar","Biography & Autobiography, Nonfiction, Self-Improvement","Harlequin Enterprises, Ltd.","2020"
"Digital","OverDrive","EBOOK","2020","5","11","Cold-Hearted Rake: The Ravenels, Book 1","Lisa Kleypas","Fiction, Historical Fiction, Romance","HarperCollins Publishers Inc.","2015"
"Digital","OverDrive","EBOOK","2020","5","3","Death Comes As the End","Agatha Christie","Fiction, Mystery","HarperCollins Publishers Inc.","2010"
"Digital","OverDrive","EBOOK","2020","5","6","The Rogue of Fifth Avenue: Uptown Girls","Joanna Shupe","Fiction, Historical Fiction, Romance","HarperCollins Publishers Inc.","2019"
"Digital","OverDrive","EBOOK","2020","5","3","Alibaba: The House That Jack Ma Built","Duncan Clark","Business, Computer Technology, Nonfiction","HarperCollins Publishers Inc.","2016"
"Digital","OverDrive","EBOOK","2020","5","1","Pulgarcito: Versión del cuento de los Hermanos Grimm","Eric Blair","Beginning Reader, Juvenile Fiction, Non-English Fiction","Capstone","2007"
"Digital","OverDrive","EBOOK","2020","5","4","The Legend of the Werestag","Tessa Dare","Fiction, Historical Fiction, Romance","Samhain Publishing, Ltd.","2013"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","The Secret of Raven Point (Unabridged)","Jennifer Vanderbes","Fiction, Historical Fiction, Literature, Mystery","Dreamscape Media, LLC","2014"
"Digital","OverDrive","EBOOK","2020","5","3","Mice Skating","Annie Silvestro","Juvenile Fiction, Juvenile Literature, Picture Book Fiction","Sterling Publishing Co., Inc.","2020"
"Digital","OverDrive","EBOOK","2020","5","3","100 Ways to Motivate Yourself: Change Your Life Forever","Steve Chandler","Nonfiction, Self-Improvement","Red Wheel Weiser Conari","2013"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","The Coming of the Third Reich (Unabridged)","Richard J. Evans","History, Nonfiction","Gildan Media Corp","2010"
"Digital","OverDrive","EBOOK","2020","5","2","Simple Green Suppers: A Fresh Strategy for One-Dish Vegetarian Meals","Susie Middleton","Cooking & Food, Nonfiction","Random House, Inc.","2017"
"Digital","OverDrive","EBOOK","2020","5","1","The Pretty One","Cheryl Klam","Young Adult Fiction, Young Adult Literature","Random House, Inc.","2008"
"Digital","OverDrive","AUDIOBOOK","2020","5","3","The White Princess: Cousins' War Series, Book 5 (unabridged) (Unabridged)","Philippa Gregory","Fiction, Historical Fiction, Literature, Romance","Recorded Books, LLC","2015"
"Digital","OverDrive","EBOOK","2020","5","1","The Chosen Prince","Diane Stanley","Fantasy, Juvenile Fiction","HarperCollins Publishers Inc.","2015"
"Digital","OverDrive","EBOOK","2020","5","1","Fields of Grace","Kim Vogel Sawyer","Fiction, Historical Fiction, Romance","Baker Publishing Group","2012"
"Digital","OverDrive","EBOOK","2020","5","1","Always","Lynsay Sands","Fiction, Romance","HarperCollins Publishers Inc.","2011"
"Digital","OverDrive","EBOOK","2020","5","1","The Truth About Organic Gardening: Benefits, Drawbacks, and the Bottom Line","Jeff Gillman","Gardening, Nonfiction","Workman Publishing","2010"
"Digital","OverDrive","EBOOK","2020","5","3","Niko Draws a Feeling","Bob Raczka","Juvenile Fiction, Juvenile Literature","Lerner Publishing Group","2017"
"Digital","OverDrive","EBOOK","2020","5","1","Sammy Keyes and the Hollywood Mummy: Sammy Keyes Series, Book 6","Wendelin Van Draanen","Humor (Fiction), Mystery, Young Adult Fiction","Random House, Inc.","2011"
"Digital","OverDrive","AUDIOBOOK","2020","5","13","""B"" is for Burglar: Kinsey Millhone Series, Book 2 (unabridged) (Unabridged)","Sue Grafton","Fiction, Mystery","Books on Tape","2007"
"Digital","OverDrive","EBOOK","2020","5","1","Death, Taxes, and Cheap Sunglasses: Tara Holloway Series, Book 8","Diane Kelly","Fiction, Humor (Fiction), Mystery, Romance","Macmillan Publishers","2015"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","Jesus, Interrupted: Revealing the Hidden Contradictions in the Bible (And Why We Don't Know About Them) (unabridged) (Unabridged)","Bart D. Ehrman","Nonfiction, Religion & Spirituality","HarperCollins Publishers Inc.","2009"
"Digital","OverDrive","AUDIOBOOK","2020","5","2","Surviving Death: A Journalist Investigates Evidence for an Afterlife (unabridged) (Unabridged)","Leslie Kean","New Age, Nonfiction","Blackstone Audio, Inc.","2017"
"Digital","OverDrive","EBOOK","2020","5","2","Dream On: Whatever After Series, Book 4","Sarah Mlynowski","Juvenile Fiction, Juvenile Literature","Scholastic, Inc. (US)","2014"
"Digital","OverDrive","EBOOK","2020","5","1","Penguins, Penguins, Everywhere!","Bob Barner","Juvenile Nonfiction, Nature, Picture Book Nonfiction","Chronicle Books","2012"
"Digital","OverDrive","EBOOK","2020","5","1","Under Magnolia: A Southern Memoir","Frances Mayes","Biography & Autobiography, Nonfiction, Travel","Random House, Inc.","2014"
"Digital","OverDrive","AUDIOBOOK","2020","5","4","Lost Boy Found (Unabridged)","Kirsten Alexander","Fiction, Historical Fiction, Literature","Blackstone Audio, Inc.","2020"
"Digital","OverDrive","EBOOK","2020","5","2","Stettin Station: John Russell Series, Book 3","David Downing","Fiction, Historical Fiction, Thriller","Random House, Inc.","2013"
"Digital","OverDrive","EBOOK","2020","5","1","The Iceberg: A Memoir","Marion Coutts","Biography & Autobiography, Family & Relationships, Medical, Nonfiction","Open Road Integrated Media","2017"
"Digital","OverDrive","EBOOK","2020","5","1","The Island of Lost Maps: A True Story of Cartographic Crime","Miles Harvey","Biography & Autobiography, Nonfiction, Sociology, Technology","Random House, Inc.","2010"
"Digital","OverDrive","EBOOK","2020","5","7","Wrapped and Strapped","Lorelei James","Fiction, Romance, Western","Penguin Group (USA), Inc.","2017"
"Digital","OverDrive","EBOOK","2020","5","1","Obsession Untamed: Feral Warriors Series, Book 2","Pamela Palmer","Fantasy, Fiction, Romance","HarperCollins Publishers Inc.","2009"
"Digital","OverDrive","EBOOK","2020","5","1","Frozen Tides: Falling Kingdoms Series, Book 4","Morgan Rhodes","Fantasy, Romance, Young Adult Fiction, Young Adult Literature","Penguin Group (USA), Inc.","2015"
"Digital","OverDrive","EBOOK","2020","5","9","This Must Be the Place: A novel","Maggie O'Farrell","Fiction, Historical Fiction, Humor (Fiction), Literature","Random House, Inc.","2016"
"Digital","OverDrive","EBOOK","2020","5","1","Dog","Juliet Clutton-Brock","Juvenile Nonfiction, Nature","Dorling Kindersley Limited","2012"
"Digital","OverDrive","EBOOK","2020","5","5","New York to Dallas: In Death Series, Book 33","J. D. Robb","Fiction, Romance, Suspense","Penguin Group (USA), Inc.","2011"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","The Cat Who Moved a Mountain: The Cat Who Series, Book 13 (unabridged) (Unabridged)","Lilian Jackson Braun","Fiction, Mystery","Phoenix Books, Inc.","2008"
"Digital","OverDrive","EBOOK","2020","5","2","The Name of the World","Denis Johnson","Fiction, Literature","HarperCollins Publishers Inc.","2017"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","House Reckoning: Joe DeMarco Series, Book 9 (unabridged) (Unabridged)","Mike Lawson","Fiction, Thriller","Blackstone Audio, Inc.","2014"
"Digital","OverDrive","EBOOK","2020","5","1","Defiance: Significance Series, Book 3","Shelly Crane","Fantasy, Romance, Young Adult Fiction","Smashwords, Inc.","2015"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","Daughter of the Heartland: My Ode to the Country that Raised Me (unabridged) (Unabridged)","Joni Ernst","Biography & Autobiography, Nonfiction, Politics, Women's Studies","Simon & Schuster - Audiobooks","2020"
"Digital","OverDrive","EBOOK","2020","5","1","Conspiracies: Repairman Jack Series, Book 3","F. Paul Wilson","Fiction, Literature, Thriller","Macmillan Publishers","2013"
"Digital","OverDrive","EBOOK","2020","5","2","The Rest Is Noise: Listening to the Twentieth Century","Alex Ross","History, Music, Nonfiction","Macmillan Publishers","2013"
"Digital","OverDrive","EBOOK","2020","5","4","A Red Rose Chain: October Daye Series, Book 9","Seanan McGuire","Fantasy, Fiction, Mythology","Penguin Group (USA), Inc.","2015"
"Digital","OverDrive","EBOOK","2020","5","1","French Dirt: The Story of a Garden in the South of France","Richard Goodman","Essays, Nonfiction, Travel","Workman Publishing","2012"
"Digital","OverDrive","EBOOK","2020","5","1","The Sky Always Hears Me: And the Hills Don't Mind","Kirstin Cronn-Mills","Juvenile Fiction, Juvenile Literature","Llewellyn Publications","2010"
"Digital","OverDrive","EBOOK","2020","5","1","Capitalism Hits the Fan","Richard D. Wolff","Business, Nonfiction","Lightning Source Inc","2012"
"Digital","OverDrive","EBOOK","2020","5","3","The Accidental President: Harry S. Truman and the Four Months That Changed the World","A. J. Baime","History, Nonfiction","Houghton Mifflin Harcourt Trade and Reference","2017"
"Digital","OverDrive","AUDIOBOOK","2020","5","4","Get Mooned (Unabridged)","Kevin Serwacki","Humor (Fiction), Juvenile Fiction","HarperCollins Publishers Inc.","2015"
"Digital","OverDrive","EBOOK","2020","5","3","Nasty Boys: Rough Trade Erotica","Shane Allison","Erotic Literature, Fiction, Literature, Short Stories","National Book Network (NBN)","2014"
"Digital","OverDrive","EBOOK","2020","5","2","Tomorrow and Tomorrow","Tom Sweterlitsch","Fiction, Literature, Science Fiction, Thriller","Penguin Group (USA), Inc.","2014"
"Digital","OverDrive","EBOOK","2020","5","4","The Edna Lewis Cookbook","Edna Lewis","Cooking & Food, Nonfiction","National Book Network (NBN)","2017"
"Digital","OverDrive","EBOOK","2020","5","1","Pride and Prejudice and Mistletoe","Melissa de la Cruz","Fiction, Literature, Romance","Macmillan Publishers","2017"
"Digital","OverDrive","EBOOK","2020","5","1","Portland: Including the Coast, Mount Hood, Mount St. Helens, and the Santiam River","Paul Gerald","Health & Fitness, Nonfiction, Sports & Recreations, Travel","Lightning Source Inc","2012"
"Digital","OverDrive","AUDIOBOOK","2020","5","3","How to Turn Down a Billion Dollars: The Snapchat Story (unabridged) (Unabridged)","Billy Gallagher","Biography & Autobiography, Business, Computer Technology, Nonfiction","Macmillan Audio","2018"
"Digital","OverDrive","EBOOK","2020","5","2","The Best American Short Stories 2013","Elizabeth Strout","Fiction, Short Stories","Houghton Mifflin Harcourt Trade and Reference","2013"
"Digital","OverDrive","AUDIOBOOK","2020","5","3","The Girl in the Glass Box: Jack Swyteck Series, Book 15 (unabridged) (Unabridged)","James Grippando","Fiction, Mystery, Thriller","HarperCollins Publishers Inc.","2019"
"Digital","OverDrive","EBOOK","2020","5","2","It's Hard to Make a Difference When You Can't Find Your Keys: The Seven-Step Path to Becoming Truly Organized","Marilyn Byfield Paul","Nonfiction, Self-Improvement","Penguin Group (USA), Inc.","2013"
"Digital","OverDrive","EBOOK","2020","5","1","Ella of All-of-a-Kind Family: All-of-a-Kind Family Series, Book 5","Sydney Taylor","Classic Literature, Juvenile Fiction, Juvenile Literature","Random House, Inc.","2014"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","Miss Dimple Suspects: Miss Dimple Kilpatrick Series, Book 3 (unabridged) (Unabridged)","Mignon F. Ballard","Fiction, Historical Fiction, Mystery","Dreamscape Media, LLC","2016"
"Digital","OverDrive","EBOOK","2020","5","19","Djinn Patrol on the Purple Line: A Novel","Deepa Anappara","Fiction, Literature, Mystery","Random House, Inc.","2020"
"Digital","OverDrive","AUDIOBOOK","2020","5","4","Glory Road (Unabridged)","Robert A. Heinlein","Fantasy, Fiction","Blackstone Audio, Inc.","2013"
"Digital","OverDrive","AUDIOBOOK","2020","5","4","Sacred: Patrick Kenzie and Angela Gennaro Series, Book 3 (unabridged) (Unabridged)","Dennis Lehane","Fiction, Mystery","HarperCollins Publishers Inc.","2013"
"Digital","OverDrive","AUDIOBOOK","2020","5","7","The Adventures of Tom Sawyer: Tom Sawyer and Huck Finn Series, Book 1 (unabridged) (Unabridged)","Mark Twain","Classic Literature, Young Adult Fiction","Blackstone Audio, Inc.","2008"
"Digital","OverDrive","EBOOK","2020","5","1","Sacrilege: Giordano Bruno Series, Book 3","S.J. Parris","Fiction, Historical Fiction, Mystery, Thriller","Random House, Inc.","2012"
"Digital","OverDrive","EBOOK","2020","5","3","Random Family: Love, Drugs, Trouble, and Coming of Age in the Bronx","Adrian Nicole LeBlanc","Nonfiction, Sociology","Simon & Schuster, Inc.","2015"
"Digital","OverDrive","EBOOK","2020","5","2","Again, Dangerous Visions","Dean Koontz","Fiction, Science Fiction, Short Stories","Open Road Integrated Media","2015"
"Digital","OverDrive","EBOOK","2020","5","32","Fix Her Up: A Novel","Tessa Bailey","Fiction, Humor (Fiction), Literature, Romance","HarperCollins Publishers Inc.","2019"
"Digital","OverDrive","EBOOK","2020","5","4","The Tangled Tree: A Radical New History of Life","David Quammen","Nonfiction, Science","Simon & Schuster, Inc.","2018"
"Digital","OverDrive","AUDIOBOOK","2020","5","6","Never Eat Alone, Expanded and Updated: And Other Secrets to Success, One Relationship at a Time (unabridged) (Unabridged)","Keith Ferrazzi","Business, Careers, Economics, Nonfiction","Recorded Books, LLC","2019"
"Digital","OverDrive","EBOOK","2020","5","5","Who Would Win? Ultimate Showdown","Jerry Pallotta","Juvenile Nonfiction, Nature","Scholastic, Inc. (US)","2020"
"Digital","OverDrive","EBOOK","2020","5","1","Charley's First Night","Amy Hest","Juvenile Fiction, Juvenile Literature","Candlewick Press","2015"
"Digital","OverDrive","EBOOK","2020","5","1","Murder in the Rue Ursulines: A Chanse Macleod Mystery","Greg Herren","Fiction, Mystery","Bold Strokes Books, Inc.","2020"
"Digital","OverDrive","AUDIOBOOK","2020","5","11","Goliath: The 100-Year War Between Monopoly Power and Democracy (unabridged) (Unabridged)","Matt Stoller","Business, History, Nonfiction, Politics","Simon & Schuster - Audiobooks","2019"
"Digital","OverDrive","EBOOK","2020","5","3","Liar's Bench","Kim Michele Richardson","African American Fiction, Fiction, Historical Fiction, Literature","Lightning Source Inc","2015"
"Digital","OverDrive","EBOOK","2020","5","1","Dying to Cross: The Worst Immigrant Tragedy in American History","Jorge Ramos","Nonfiction, True Crime","HarperCollins Publishers Inc.","2015"
"Digital","OverDrive","EBOOK","2020","5","1","Sacrifice: Burke Series, Book 6","Andrew Vachss","Fiction, Mystery, Thriller","Random House, Inc.","2009"
"Digital","OverDrive","EBOOK","2020","5","2","Anastasia Again!: Anastasia Krupnik Series, Book 2","Lois Lowry","Humor (Fiction), Juvenile Fiction","Houghton Mifflin Harcourt Trade and Reference","2011"
"Digital","OverDrive","EBOOK","2020","5","1","The Case of the Superstar Scam: Milo & Jazz Mystery Series, Book 10","Lewis B. Montgomery","Juvenile Fiction, Juvenile Literature, Mystery","Lerner Publishing Group","2013"
"Digital","OverDrive","EBOOK","2020","5","10","In a Sunburned Country","Bill Bryson","Biography & Autobiography, Humor (Nonfiction), Nonfiction, Travel","Random House, Inc.","2010"
"Digital","OverDrive","EBOOK","2020","5","2","Burned: Alex Verus Series, Book 7","Benedict Jacka","Fantasy, Fiction, Thriller","Penguin Group (USA), Inc.","2016"
"Digital","OverDrive","AUDIOBOOK","2020","5","4","Life for Sale (Unabridged)","Yukio Mishima","Classic Literature, Fiction, Literature","Books on Tape","2020"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","The Gospel According to Coco Chanel: Life Lessons from the World's Most Elegant Woman (unabridged) (Unabridged)","Karen Karbo","Nonfiction, Self-Improvement","Blackstone Audio, Inc.","2010"
"Digital","OverDrive","EBOOK","2020","5","1","Scienceblind: Why Our Intuitive Theories About the World Are So Often Wrong","Andrew Shtulman","History, Nonfiction, Psychology","Hachette Digital, Inc.","2017"
"Digital","OverDrive","EBOOK","2020","5","3","Vegan Soul Kitchen: Fresh, Healthy, and Creative African-American Cuisine","Bryant Terry","Cooking & Food, Nonfiction","Hachette Digital, Inc.","2009"
"Digital","OverDrive","EBOOK","2020","5","3","DKfindout! Birds","DK","Games, Juvenile Nonfiction, Nature, Science","Dorling Kindersley Limited","2019"
"Digital","OverDrive","EBOOK","2020","5","2","Undercover: Federation Chronicles, Book 1","Lauren Dane","Erotic Literature, Fiction, Romance","Penguin Group (USA), Inc.","2009"
"Digital","OverDrive","EBOOK","2020","5","2","Can I Play Too?","Samantha Cotterill","Beginning Reader, Juvenile Fiction, Juvenile Literature","Penguin Group (USA), Inc.","2020"
"Digital","OverDrive","EBOOK","2020","5","1","I Like Old Clothes","Mary Ann Hoberman","Humor (Fiction), Juvenile Fiction","Random House, Inc.","2012"
"Digital","OverDrive","EBOOK","2020","5","1","What Do You Do with a Tail Like This?","Steve Jenkins","Juvenile Nonfiction, Nature, Picture Book Nonfiction","Houghton Mifflin Harcourt Trade and Reference","2011"
"Digital","OverDrive","EBOOK","2020","5","7","The Pandemic Century: One Hundred Years of Panic, Hysteria, and Hubris","Mark Honigsbaum","History, Medical, Nonfiction","W. W. Norton & Company","2019"
"Digital","OverDrive","EBOOK","2020","5","1","Naomi and Ely's No Kiss List","Rachel Cohn","Romance, Young Adult Fiction, Young Adult Literature","Random House, Inc.","2011"
"Digital","OverDrive","EBOOK","2020","5","1","The Complete Idiot's Guide to Value Investing","Lita Epstein","Nonfiction, Reference","Penguin Group (USA), Inc.","2009"
"Digital","OverDrive","EBOOK","2020","5","1","Not Norman: A Goldfish Story","Kelly Bennett","Juvenile Fiction, Juvenile Literature","Candlewick Press","2015"
"Digital","OverDrive","EBOOK","2020","5","5","A Kind of Mirraculas Paradise: A True Story About Schizophrenia","Sandy Allen","Biography & Autobiography, Nonfiction","Simon & Schuster, Inc.","2018"
"Digital","OverDrive","EBOOK","2020","5","1","Victory Disc: Vinyl Detective Mystery Series, Book 3","Andrew Cartmel","Fiction, Mystery","Random House, Inc.","2018"
"Digital","OverDrive","EBOOK","2020","5","1","The 12.30 from Croydon","Freeman Wills Crofts","Classic Literature, Fiction, Historical Fiction, Mystery","Sourcebooks","2016"
"Digital","OverDrive","EBOOK","2020","5","3","Fall from Grace: A Novel","Danielle Steel","Fiction, Literature, Romance","Random House, Inc.","2018"
"Digital","OverDrive","EBOOK","2020","5","2","Positive Energy: 10 Extraordinary Prescriptions for Transforming Fatigue, Stress, and Fear into Vibrance, Strength, and Love","Judith Orloff","Health & Fitness, New Age, Nonfiction, Self-Improvement","Random House, Inc.","2012"
"Digital","OverDrive","EBOOK","2020","5","1","The Mental Floss History of the World: An Irreverent Romp through Civilization's Best Bits","Erik Sass","Nonfiction, Reference","HarperCollins Publishers Inc.","2008"
"Digital","OverDrive","EBOOK","2020","5","1","Vice: V Series, Book 8","Jane Feather","Fiction, Historical Fiction, Romance, Suspense","Random House, Inc.","2011"
"Digital","OverDrive","EBOOK","2020","5","3","Stan Lee's How to Draw Comics: From the Legendary Creator of Spider-Man, The Incredible Hulk, Fantastic Four, X -Men, and Iron Man","Stan Lee","Art, Nonfiction","Random House, Inc.","2012"
"Digital","OverDrive","EBOOK","2020","5","2","The Gunslinger's Vow: Runaway Brides Series, Book 1","Amy Sandas","Fiction, Historical Fiction, Romance, Western","Sourcebooks","2019"
"Digital","OverDrive","EBOOK","2020","5","1","Dark Gold: Dark Series, Book 3","Christine Feehan","Fantasy, Fiction, Romance","HarperCollins Publishers Inc.","2011"
"Digital","OverDrive","AUDIOBOOK","2020","5","3","The Great Leveler: Violence and the History of Inequality from the Stone Age to the Twenty-First Century (unabridged) (Unabridged)","Walter Scheidel","History, Nonfiction, Sociology","Tantor Media, Inc","2017"
"Digital","OverDrive","AUDIOBOOK","2020","5","2","Looker: A Novel (unabridged) (Unabridged)","Laura Sims","Fiction, Literature, Thriller","Simon & Schuster - Audiobooks","2019"
"Digital","OverDrive","EBOOK","2020","5","3","Nonbinary: Memoirs of Gender and Identity","Micah Rajunov","Biography & Autobiography, Gay/Lesbian, Nonfiction, Sociology","Lightning Source Inc","2019"
"Digital","OverDrive","EBOOK","2020","5","22","On the Plain of Snakes: A Mexican Journey","Paul Theroux","Nonfiction, Travel","Houghton Mifflin Harcourt Trade and Reference","2019"
"Digital","OverDrive","EBOOK","2020","5","1","Algún día, hoy: Premio de Novela Fernando Lara 2019","Ángela Becerra","Fiction, Literature","Editorial Planeta, S.A.U.","2019"
"Digital","OverDrive","EBOOK","2020","5","1","Emma (World Digital Library Edition)","Jane Austen","Fiction","Barnes & Noble World Digital Library","2005"
"Digital","OverDrive","AUDIOBOOK","2020","5","4","The Demon World (Unabridged)","Sally Green","Fantasy, Young Adult Fiction, Young Adult Literature","Books on Tape","2019"
"Digital","OverDrive","EBOOK","2020","5","10","Indigo Slam: Elvis Cole Series, Book 7","Robert Crais","Fiction, Mystery","Hachette Digital, Inc.","2014"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","Guy Noir and the Straight Skinny (Unabridged)","Garrison Keillor","Fiction, Humor (Fiction), Mystery","HighBridge Company","2012"
"Digital","OverDrive","EBOOK","2020","5","1","Explore My World Clouds","Marfe Ferguson Delano","Juvenile Nonfiction, Science","Random House, Inc.","2015"
"Digital","OverDrive","EBOOK","2020","5","2","The Generosity Network: New Transformational Tools for Successful Fund-Raising","Jennifer McCrea","Business, Careers, Nonfiction, Sociology","Random House, Inc.","2013"
"Digital","OverDrive","AUDIOBOOK","2020","5","2","Wolf in White Van: A Novel (unabridged) (Unabridged)","John Darnielle","Fiction, Literature","Macmillan Audio","2014"
"Digital","OverDrive","AUDIOBOOK","2020","5","10","The Brothers Karamazov (Unabridged)","Fyodor Dostoevsky","Classic Literature, Fiction","Blackstone Audio, Inc.","2010"
"Digital","OverDrive","EBOOK","2020","5","3","Fearless and Free: How Smart Women Pivot—and Relaunch Their Careers","Wendy Sachs","Business, Careers, Economics, Nonfiction","HarperCollins Focus","2020"
"Digital","OverDrive","EBOOK","2020","5","1","The Art of Worldly Wisdom: A Pocket Oracle","Baltasar Gracian","New Age, Nonfiction, Philosophy, Self-Improvement","Random House, Inc.","2010"
"Digital","OverDrive","EBOOK","2020","5","1","New Worlds for Old: A Plain Account of Modern Socialism","H. G. Wells","Nonfiction, Politics, Sociology","Duke Classics","2020"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","Swamp Bones: Temperance Brennan Series, Book 16.5 (unabridged) (Unabridged)","Kathy Reichs","Fiction, Mystery, Suspense","Books on Tape","2014"
"Digital","OverDrive","EBOOK","2020","5","5","Let the Storm Break: Sky Fall Series, Book 2","Shannon Messenger","Mythology, Romance, Young Adult Fiction","Simon & Schuster, Inc.","2016"
"Digital","OverDrive","EBOOK","2020","5","1","The Marked Girl","Lindsey Klingele","Fantasy, Science Fiction & Fantasy, Young Adult Fiction, Young Adult Literature","HarperCollins Publishers Inc.","2016"
"Digital","OverDrive","AUDIOBOOK","2020","5","4","The Empty Grave: Lockwood & Co. Series, Book 5 (unabridged) (Unabridged)","Jonathan Stroud","Fantasy, Juvenile Fiction, Juvenile Literature, Mystery","Books on Tape","2017"
"Digital","OverDrive","AUDIOBOOK","2020","5","2","Hitler's Holy Relics: A True Story of Nazi Plunder and the Race to Recover the Crown Jewels of the Holy Roman Empire (unabridged) (Unabridged)","Sidney Kirkpatrick","History, Military, Nonfiction, True Crime","HighBridge Company","2010"
"Digital","OverDrive","EBOOK","2020","5","1","The New Age of Adventure: Ten Years of Great Writing","John Rasmus","Nonfiction, Travel","Random House, Inc.","2009"
"Digital","OverDrive","EBOOK","2020","5","3","For He Can Creep: A Tor.com Original","Siobhan Carroll","Fantasy, Fiction","Macmillan Publishers","2020"
"Digital","OverDrive","AUDIOBOOK","2020","5","3","The Yellow Admiral: Aubrey / Maturin Series, Book 18 (unabridged) (Unabridged)","Patrick O'Brian","Fiction, Historical Fiction","Blackstone Audio, Inc.","2008"
"Digital","OverDrive","EBOOK","2020","5","1","Kanji de Manga, Volume 4: The Comic Book That Teaches You How To Read And Write Japanese!","Glenn Kardy","Comic and Graphic Books, Fiction","Japanime Co. Ltd.","2011"
"Digital","OverDrive","EBOOK","2020","5","1","The Trouble with Half a Moon","Danette Vigilante","Young Adult Fiction, Young Adult Literature","Penguin Group (USA), Inc.","2011"
"Digital","OverDrive","EBOOK","2020","5","2","The Promise Girls","Marie Bostwick","Fiction, Literature","Lightning Source Inc","2017"
"Digital","OverDrive","EBOOK","2020","5","4","The Record Keeper","Agnes Gomillion","African American Fiction, Fantasy, Fiction, Science Fiction","Random House, Inc.","2019"
"Digital","OverDrive","EBOOK","2020","5","35","The Island of Sea Women: A Novel","Lisa See","Fiction, Historical Fiction","Simon & Schuster, Inc.","2019"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","There Is Life After College: What Parents and Students Should Know About Navigating School to Prepare for the Jobs of Tomorrow (unabridged) (Unabridged)","Jeffrey J. Selingo","Business, Careers, Education, Nonfiction","HarperCollins Publishers Inc.","2016"
"Digital","OverDrive","EBOOK","2020","5","1","Bird, Balloon, Bear","Il Sung Na","Juvenile Fiction, Juvenile Literature, Picture Book Fiction","Random House, Inc.","2017"
"Digital","OverDrive","EBOOK","2020","5","5","The Essex Serpent: A Novel","Sarah Perry","Fiction, Historical Fiction, Literature, Romance","HarperCollins Publishers Inc.","2017"
"Digital","OverDrive","EBOOK","2020","5","1","你不可不知的中医常识","黄若婷","Health & Fitness, Medical, Nonfiction, Reference","Esphere Media, LLC","2017"
"Digital","OverDrive","EBOOK","2020","5","6","The Bridegroom Wore Plaid: MacGregors Series, Book 1","Grace Burrowes","Fiction, Historical Fiction, Romance","Sourcebooks","2013"
"Digital","OverDrive","AUDIOBOOK","2020","5","10","The Happy Camper (Unabridged)","Melody Carlson","Christian Fiction, Fiction, Literature, Romance","Dreamscape Media, LLC","2020"
"Digital","OverDrive","EBOOK","2020","5","1","Angelina and Henry","Katharine Holabird","Juvenile Fiction, Juvenile Literature","Penguin Group (USA), Inc.","2015"
"Digital","OverDrive","EBOOK","2020","5","2","Beyond the Black Door","A.M. Strickland","Fantasy, Young Adult Fiction, Young Adult Literature","Macmillan Publishers","2019"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","Against the Rules (Unabridged)","Linda Howard","Fiction, Romance","Dreamscape Media, LLC","2015"
"Digital","OverDrive","EBOOK","2020","5","1","Inevitable and Only","Lisa Rosinsky","Young Adult Fiction, Young Adult Literature","Random House, Inc.","2018"
"Digital","OverDrive","EBOOK","2020","5","2","A Gift of Dragons","Anne McCaffrey","Fantasy, Fiction, Science Fiction","Random House, Inc.","2008"
"Digital","OverDrive","EBOOK","2020","5","2","The Emerald Tablet: Alchemy of Personal Transformation","Dennis William Hauck","New Age, Nonfiction","Penguin Group (USA), Inc.","2013"
"Digital","OverDrive","EBOOK","2020","5","1","The Vilna Vegetarian Cookbook: Garden-Fresh Recipes Rediscovered and Adapted for Today's Kitchen","Fania Lewando","Cooking & Food, Nonfiction","Random House, Inc.","2015"
"Digital","OverDrive","EBOOK","2020","5","6","The City Born Great: A Tor.com Original","N. K. Jemisin","Fantasy, Fiction","Macmillan Publishers","2016"
"Digital","OverDrive","AUDIOBOOK","2020","5","1","Velocity (Unabridged)","Dean Koontz","Fiction, Thriller","Books on Tape","2008"
"Digital","OverDrive","EBOOK","2020","5","1","Think: Why You Should Question Everything","Guy P. Harrison","Nonfiction, Philosophy, Psychology, Science","Rowman and Littlefield Publishing Group","2014"
"Digital","OverDrive","AUDIOBOOK","2020","5","2","El club de la lucha (Unabridged)","Chuck Palahniuk","Fiction, Literature","Penguin Random House Grupo Editorial, S.A.U.","2017"
"Digital","OverDrive","AUDIOBOOK","2020","5","2","Princess in Pink: The Princess Diaries Series, Book 5 (unabridged) (Unabridged)","Meg Cabot","Young Adult Fiction, Young Adult Literature","Books on Tape","2007"
